time_ms,v_out_V,i_L_A,i_ref_A,duty_pct,R_load_ohm
16.9550,5.0327,0.5003,0.5008,41.94,10.00
16.9600,5.0327,0.5003,0.5008,41.94,10.00
16.9650,5.0326,0.5003,0.5008,41.94,10.00
16.9700,5.0326,0.5003,0.5008,41.94,10.00
16.9750,5.0326,0.5003,0.5008,41.94,10.00
16.9800,5.0326,0.5003,0.5008,41.94,10.00
16.9850,5.0325,0.5003,0.5008,41.94,10.00
16.9900,5.0325,0.5003,0.5008,41.94,10.00
16.9950,5.0325,0.5004,0.5008,41.94,10.00
17.0000,5.0324,0.5003,0.5008,41.94,10.00
17.0050,5.0324,0.5003,0.5008,41.94,10.00
17.0100,5.0324,0.5003,0.5008,41.94,10.00
17.0150,5.0323,0.5003,0.5008,41.94,10.00
17.0200,5.0323,0.5003,0.5008,41.94,10.00
17.0250,5.0323,0.5003,0.5008,41.94,10.00
17.0300,5.0322,0.5003,0.5008,41.94,10.00
17.0350,5.0322,0.5003,0.5008,41.94,10.00
17.0400,5.0322,0.5003,0.5008,41.94,10.00
17.0450,5.0321,0.5003,0.5008,41.94,10.00
17.0500,5.0321,0.5003,0.5008,41.94,10.00
17.0550,5.0321,0.5003,0.5008,41.94,10.00
17.0600,5.0321,0.5003,0.5008,41.94,10.00
17.0650,5.0320,0.5003,0.5008,41.94,10.00
17.0700,5.0320,0.5003,0.5008,41.94,10.00
17.0750,5.0320,0.5003,0.5008,41.94,10.00
17.0800,5.0319,0.5004,0.5008,41.94,10.00
17.0850,5.0319,0.5004,0.5008,41.94,10.00
17.0900,5.0319,0.5004,0.5008,41.94,10.00
17.0950,5.0318,0.5004,0.5008,41.94,10.00
17.1000,5.0318,0.5004,0.5008,41.93,10.00
17.1050,5.0318,0.5004,0.5008,41.93,10.00
17.1100,5.0318,0.5004,0.5008,41.93,10.00
17.1150,5.0317,0.5004,0.5008,41.93,10.00
17.1200,5.0317,0.5003,0.5008,41.93,10.00
17.1250,5.0317,0.5003,0.5008,41.93,10.00
17.1300,5.0316,0.5003,0.5008,41.93,10.00
17.1350,5.0316,0.5003,0.5008,41.93,10.00
17.1400,5.0316,0.5003,0.5008,41.93,10.00
17.1450,5.0315,0.5003,0.5008,41.93,10.00
17.1500,5.0315,0.5003,0.5008,41.93,10.00
17.1550,5.0315,0.5003,0.5008,41.93,10.00
17.1600,5.0315,0.5003,0.5008,41.93,10.00
17.1650,5.0314,0.5003,0.5008,41.93,10.00
17.1700,5.0314,0.5003,0.5008,41.93,10.00
17.1750,5.0314,0.5003,0.5008,41.93,10.00
17.1800,5.0313,0.5004,0.5008,41.93,10.00
17.1850,5.0313,0.5004,0.5008,41.93,10.00
17.1900,5.0313,0.5004,0.5008,41.93,10.00
17.1950,5.0312,0.5004,0.5008,41.93,10.00
17.2000,5.0312,0.5004,0.5008,41.92,10.00
17.2050,5.0312,0.5004,0.5008,41.92,10.00
17.2100,5.0312,0.5004,0.5008,41.92,10.00
17.2150,5.0311,0.5003,0.5008,41.92,10.00
17.2200,5.0311,0.5003,0.5008,41.92,10.00
17.2250,5.0311,0.5003,0.5008,41.92,10.00
17.2300,5.0310,0.5003,0.5008,41.92,10.00
17.2350,5.0310,0.5003,0.5008,41.92,10.00
17.2400,5.0310,0.5003,0.5008,41.92,10.00
17.2450,5.0310,0.5003,0.5008,41.92,10.00
17.2500,5.0309,0.5003,0.5008,41.92,10.00
17.2550,5.0309,0.5003,0.5008,41.92,10.00
17.2600,5.0309,0.5003,0.5008,41.92,10.00
17.2650,5.0308,0.5003,0.5008,41.92,10.00
17.2700,5.0308,0.5003,0.5008,41.92,10.00
17.2750,5.0308,0.5003,0.5008,41.92,10.00
17.2800,5.0307,0.5004,0.5008,41.92,10.00
17.2850,5.0307,0.5004,0.5008,41.92,10.00
17.2900,5.0307,0.5004,0.5008,41.92,10.00
17.2950,5.0307,0.5004,0.5008,41.92,10.00
17.3000,5.0306,0.5004,0.5008,41.92,10.00
17.3050,5.0306,0.5004,0.5008,41.92,10.00
17.3100,5.0306,0.5004,0.5008,41.92,10.00
17.3150,5.0305,0.5004,0.5008,41.92,10.00
17.3200,5.0305,0.5003,0.5008,41.92,10.00
17.3250,5.0305,0.5003,0.5008,41.92,10.00
17.3300,5.0305,0.5003,0.5008,41.92,10.00
17.3350,5.0304,0.5003,0.5008,41.92,10.00
17.3400,5.0304,0.5003,0.5008,41.92,10.00
17.3450,5.0304,0.5003,0.5008,41.92,10.00
17.3500,5.0303,0.5003,0.5008,41.92,10.00
17.3550,5.0303,0.5003,0.5008,41.92,10.00
17.3600,5.0303,0.5003,0.5008,41.92,10.00
17.3650,5.0303,0.5003,0.5008,41.92,10.00
17.3700,5.0302,0.5003,0.5008,41.92,10.00
17.3750,5.0302,0.5004,0.5008,41.92,10.00
17.3800,5.0302,0.5004,0.5008,41.92,10.00
17.3850,5.0301,0.5004,0.5008,41.92,10.00
17.3900,5.0301,0.5004,0.5008,41.92,10.00
17.3950,5.0301,0.5004,0.5008,41.92,10.00
17.4000,5.0301,0.5004,0.5008,41.92,10.00
17.4050,5.0300,0.5004,0.5008,41.92,10.00
17.4100,5.0300,0.5004,0.5008,41.92,10.00
17.4150,5.0300,0.5004,0.5008,41.92,10.00
17.4200,5.0299,0.5003,0.5008,41.92,10.00
17.4250,5.0299,0.5003,0.5008,41.92,10.00
17.4300,5.0299,0.5003,0.5008,41.92,10.00
17.4350,5.0299,0.5003,0.5008,41.92,10.00
17.4400,5.0298,0.5003,0.5008,41.92,10.00
17.4450,5.0298,0.5003,0.5008,41.92,10.00
17.4500,5.0298,0.5003,0.5008,41.92,10.00
17.4550,5.0298,0.5003,0.5008,41.92,10.00
17.4600,5.0297,0.5003,0.5008,41.92,10.00
17.4650,5.0297,0.5003,0.5008,41.92,10.00
17.4700,5.0297,0.5003,0.5008,41.92,10.00
17.4750,5.0296,0.5004,0.5008,41.92,10.00
17.4800,5.0296,0.5004,0.5008,41.92,10.00
17.4850,5.0296,0.5004,0.5008,41.92,10.00
17.4900,5.0296,0.5004,0.5008,41.92,10.00
17.4950,5.0295,0.5004,0.5008,41.92,10.00
17.5000,5.0295,0.5004,0.5008,41.91,10.00
17.5050,5.0295,0.5004,0.5008,41.91,10.00
17.5100,5.0294,0.5004,0.5008,41.91,10.00
17.5150,5.0294,0.5004,0.5008,41.91,10.00
17.5200,5.0294,0.5004,0.5008,41.91,10.00
17.5250,5.0294,0.5003,0.5008,41.91,10.00
17.5300,5.0293,0.5003,0.5008,41.91,10.00
17.5350,5.0293,0.5003,0.5008,41.91,10.00
17.5400,5.0293,0.5003,0.5008,41.91,10.00
17.5450,5.0293,0.5003,0.5008,41.91,10.00
17.5500,5.0292,0.5003,0.5008,41.91,10.00
17.5550,5.0292,0.5003,0.5008,41.91,10.00
17.5600,5.0292,0.5003,0.5008,41.91,10.00
17.5650,5.0291,0.5003,0.5008,41.91,10.00
17.5700,5.0291,0.5004,0.5008,41.91,10.00
17.5750,5.0291,0.5004,0.5008,41.91,10.00
17.5800,5.0291,0.5004,0.5008,41.91,10.00
17.5850,5.0290,0.5004,0.5008,41.91,10.00
17.5900,5.0290,0.5004,0.5008,41.91,10.00
17.5950,5.0290,0.5004,0.5008,41.91,10.00
17.6000,5.0290,0.5004,0.5008,41.91,10.00
17.6050,5.0289,0.5004,0.5008,41.91,10.00
17.6100,5.0289,0.5004,0.5008,41.91,10.00
17.6150,5.0289,0.5004,0.5008,41.91,10.00
17.6200,5.0288,0.5004,0.5008,41.91,10.00
17.6250,5.0288,0.5004,0.5008,41.91,10.00
17.6300,5.0288,0.5003,0.5008,41.91,10.00
17.6350,5.0288,0.5003,0.5008,41.91,10.00
17.6400,5.0287,0.5003,0.5008,41.91,10.00
17.6450,5.0287,0.5003,0.5008,41.91,10.00
17.6500,5.0287,0.5003,0.5008,41.91,10.00
17.6550,5.0287,0.5003,0.5008,41.91,10.00
17.6600,5.0286,0.5003,0.5008,41.91,10.00
17.6650,5.0286,0.5004,0.5008,41.91,10.00
17.6700,5.0286,0.5004,0.5008,41.91,10.00
17.6750,5.0286,0.5004,0.5008,41.91,10.00
17.6800,5.0285,0.5004,0.5008,41.91,10.00
17.6850,5.0285,0.5004,0.5008,41.91,10.00
17.6900,5.0285,0.5004,0.5008,41.91,10.00
17.6950,5.0284,0.5004,0.5008,41.91,10.00
17.7000,5.0284,0.5004,0.5008,41.90,10.00
17.7050,5.0284,0.5004,0.5008,41.90,10.00
17.7100,5.0284,0.5004,0.5008,41.90,10.00
17.7150,5.0283,0.5004,0.5008,41.90,10.00
17.7200,5.0283,0.5004,0.5008,41.90,10.00
17.7250,5.0283,0.5004,0.5008,41.90,10.00
17.7300,5.0283,0.5004,0.5008,41.90,10.00
17.7350,5.0282,0.5003,0.5008,41.90,10.00
17.7400,5.0282,0.5003,0.5008,41.90,10.00
17.7450,5.0282,0.5003,0.5008,41.90,10.00
17.7500,5.0282,0.5003,0.5008,41.90,10.00
17.7550,5.0281,0.5003,0.5008,41.90,10.00
17.7600,5.0281,0.5004,0.5008,41.90,10.00
17.7650,5.0281,0.5004,0.5008,41.90,10.00
17.7700,5.0281,0.5004,0.5008,41.90,10.00
17.7750,5.0280,0.5004,0.5008,41.90,10.00
17.7800,5.0280,0.5004,0.5008,41.90,10.00
17.7850,5.0280,0.5004,0.5008,41.90,10.00
17.7900,5.0280,0.5004,0.5008,41.90,10.00
17.7950,5.0279,0.5004,0.5008,41.90,10.00
17.8000,5.0279,0.5004,0.5008,41.90,10.00
17.8050,5.0279,0.5004,0.5008,41.90,10.00
17.8100,5.0279,0.5004,0.5008,41.90,10.00
17.8150,5.0278,0.5004,0.5008,41.90,10.00
17.8200,5.0278,0.5004,0.5008,41.90,10.00
17.8250,5.0278,0.5004,0.5008,41.90,10.00
17.8300,5.0277,0.5004,0.5008,41.90,10.00
17.8350,5.0277,0.5004,0.5008,41.90,10.00
17.8400,5.0277,0.5004,0.5008,41.90,10.00
17.8450,5.0277,0.5004,0.5008,41.90,10.00
17.8500,5.0276,0.5004,0.5008,41.90,10.00
17.8550,5.0276,0.5004,0.5008,41.90,10.00
17.8600,5.0276,0.5004,0.5008,41.90,10.00
17.8650,5.0276,0.5004,0.5008,41.90,10.00
17.8700,5.0275,0.5004,0.5008,41.90,10.00
17.8750,5.0275,0.5004,0.5008,41.90,10.00
17.8800,5.0275,0.5004,0.5008,41.90,10.00
17.8850,5.0275,0.5004,0.5008,41.90,10.00
17.8900,5.0274,0.5004,0.5008,41.90,10.00
17.8950,5.0274,0.5004,0.5008,41.90,10.00
17.9000,5.0274,0.5004,0.5007,41.89,10.00
17.9050,5.0274,0.5004,0.5007,41.89,10.00
17.9100,5.0273,0.5004,0.5007,41.89,10.00
17.9150,5.0273,0.5004,0.5007,41.89,10.00
17.9200,5.0273,0.5003,0.5007,41.89,10.00
17.9250,5.0273,0.5003,0.5007,41.89,10.00
17.9300,5.0272,0.5003,0.5007,41.89,10.00
17.9350,5.0272,0.5003,0.5007,41.89,10.00
17.9400,5.0272,0.5003,0.5007,41.89,10.00
17.9450,5.0272,0.5003,0.5007,41.89,10.00
17.9500,5.0271,0.5003,0.5007,41.89,10.00
17.9550,5.0271,0.5003,0.5007,41.89,10.00
17.9600,5.0271,0.5003,0.5007,41.89,10.00
17.9650,5.0271,0.5003,0.5007,41.89,10.00
17.9700,5.0270,0.5003,0.5007,41.89,10.00
17.9750,5.0270,0.5003,0.5007,41.89,10.00
17.9800,5.0270,0.5003,0.5007,41.89,10.00
17.9850,5.0270,0.5003,0.5007,41.89,10.00
17.9900,5.0269,0.5003,0.5007,41.89,10.00
17.9950,5.0269,0.5003,0.5007,41.89,10.00
18.0000,5.0269,0.5003,0.5007,41.89,10.00
18.0050,5.0269,0.5003,0.5007,41.89,10.00
18.0100,5.0268,0.5003,0.5007,41.89,10.00
18.0150,5.0268,0.5003,0.5007,41.89,10.00
18.0200,5.0268,0.5003,0.5007,41.89,10.00
18.0250,5.0268,0.5003,0.5007,41.89,10.00
18.0300,5.0267,0.5002,0.5007,41.89,10.00
18.0350,5.0267,0.5002,0.5007,41.89,10.00
18.0400,5.0267,0.5002,0.5007,41.89,10.00
18.0450,5.0266,0.5002,0.5007,41.89,10.00
18.0500,5.0266,0.5003,0.5007,41.89,10.00
18.0550,5.0266,0.5003,0.5007,41.89,10.00
18.0600,5.0266,0.5003,0.5007,41.89,10.00
18.0650,5.0265,0.5003,0.5007,41.89,10.00
18.0700,5.0265,0.5003,0.5007,41.89,10.00
18.0750,5.0265,0.5003,0.5007,41.89,10.00
18.0800,5.0265,0.5003,0.5007,41.89,10.00
18.0850,5.0264,0.5003,0.5007,41.89,10.00
18.0900,5.0264,0.5003,0.5007,41.89,10.00
18.0950,5.0264,0.5003,0.5007,41.89,10.00
18.1000,5.0264,0.5003,0.5007,41.88,10.00
18.1050,5.0263,0.5003,0.5007,41.88,10.00
18.1100,5.0263,0.5003,0.5007,41.88,10.00
18.1150,5.0263,0.5003,0.5007,41.88,10.00
18.1200,5.0263,0.5003,0.5007,41.88,10.00
18.1250,5.0262,0.5003,0.5007,41.88,10.00
18.1300,5.0262,0.5003,0.5007,41.88,10.00
18.1350,5.0262,0.5003,0.5007,41.88,10.00
18.1400,5.0262,0.5003,0.5007,41.88,10.00
18.1450,5.0261,0.5003,0.5007,41.88,10.00
18.1500,5.0261,0.5003,0.5007,41.88,10.00
18.1550,5.0261,0.5003,0.5007,41.88,10.00
18.1600,5.0261,0.5003,0.5007,41.88,10.00
18.1650,5.0260,0.5003,0.5007,41.88,10.00
18.1700,5.0260,0.5003,0.5007,41.88,10.00
18.1750,5.0260,0.5003,0.5007,41.88,10.00
18.1800,5.0260,0.5003,0.5007,41.88,10.00
18.1850,5.0260,0.5003,0.5007,41.88,10.00
18.1900,5.0259,0.5003,0.5007,41.88,10.00
18.1950,5.0259,0.5003,0.5007,41.88,10.00
18.2000,5.0259,0.5003,0.5007,41.88,10.00
18.2050,5.0259,0.5003,0.5007,41.88,10.00
18.2100,5.0258,0.5003,0.5007,41.88,10.00
18.2150,5.0258,0.5003,0.5007,41.88,10.00
18.2200,5.0258,0.5003,0.5007,41.88,10.00
18.2250,5.0258,0.5003,0.5007,41.88,10.00
18.2300,5.0257,0.5003,0.5007,41.88,10.00
18.2350,5.0257,0.5003,0.5007,41.88,10.00
18.2400,5.0257,0.5003,0.5007,41.88,10.00
18.2450,5.0257,0.5003,0.5007,41.88,10.00
18.2500,5.0256,0.5003,0.5007,41.88,10.00
18.2550,5.0256,0.5003,0.5007,41.88,10.00
18.2600,5.0256,0.5003,0.5007,41.88,10.00
18.2650,5.0256,0.5003,0.5007,41.88,10.00
18.2700,5.0255,0.5003,0.5007,41.88,10.00
18.2750,5.0255,0.5003,0.5007,41.88,10.00
18.2800,5.0255,0.5003,0.5007,41.88,10.00
18.2850,5.0255,0.5003,0.5007,41.88,10.00
18.2900,5.0254,0.5003,0.5007,41.88,10.00
18.2950,5.0254,0.5003,0.5007,41.88,10.00
18.3000,5.0254,0.5003,0.5007,41.88,10.00
18.3050,5.0254,0.5003,0.5007,41.88,10.00
18.3100,5.0253,0.5003,0.5007,41.88,10.00
18.3150,5.0253,0.5003,0.5007,41.88,10.00
18.3200,5.0253,0.5003,0.5007,41.88,10.00
18.3250,5.0253,0.5003,0.5007,41.88,10.00
18.3300,5.0253,0.5003,0.5007,41.88,10.00
18.3350,5.0252,0.5003,0.5007,41.88,10.00
18.3400,5.0252,0.5003,0.5007,41.88,10.00
18.3450,5.0252,0.5003,0.5007,41.88,10.00
18.3500,5.0252,0.5003,0.5007,41.88,10.00
18.3550,5.0251,0.5003,0.5007,41.88,10.00
18.3600,5.0251,0.5003,0.5007,41.88,10.00
18.3650,5.0251,0.5003,0.5007,41.88,10.00
18.3700,5.0251,0.5003,0.5007,41.88,10.00
18.3750,5.0250,0.5003,0.5007,41.88,10.00
18.3800,5.0250,0.5003,0.5007,41.88,10.00
18.3850,5.0250,0.5003,0.5007,41.88,10.00
18.3900,5.0250,0.5003,0.5007,41.88,10.00
18.3950,5.0249,0.5003,0.5007,41.88,10.00
18.4000,5.0249,0.5003,0.5007,41.87,10.00
18.4050,5.0249,0.5003,0.5007,41.87,10.00
18.4100,5.0249,0.5003,0.5007,41.87,10.00
18.4150,5.0249,0.5003,0.5007,41.87,10.00
18.4200,5.0248,0.5003,0.5007,41.87,10.00
18.4250,5.0248,0.5003,0.5007,41.87,10.00
18.4300,5.0248,0.5003,0.5007,41.87,10.00
18.4350,5.0248,0.5003,0.5007,41.87,10.00
18.4400,5.0247,0.5003,0.5007,41.87,10.00
18.4450,5.0247,0.5003,0.5007,41.87,10.00
18.4500,5.0247,0.5003,0.5007,41.87,10.00
18.4550,5.0247,0.5003,0.5007,41.87,10.00
18.4600,5.0246,0.5003,0.5007,41.87,10.00
18.4650,5.0246,0.5003,0.5007,41.87,10.00
18.4700,5.0246,0.5003,0.5007,41.87,10.00
18.4750,5.0246,0.5003,0.5007,41.87,10.00
18.4800,5.0245,0.5003,0.5007,41.87,10.00
18.4850,5.0245,0.5003,0.5007,41.87,10.00
18.4900,5.0245,0.5003,0.5007,41.87,10.00
18.4950,5.0245,0.5003,0.5007,41.87,10.00
18.5000,5.0245,0.5003,0.5007,41.87,10.00
18.5050,5.0244,0.5003,0.5007,41.87,10.00
18.5100,5.0244,0.5003,0.5007,41.87,10.00
18.5150,5.0244,0.5003,0.5007,41.87,10.00
18.5200,5.0244,0.5003,0.5007,41.87,10.00
18.5250,5.0243,0.5003,0.5007,41.87,10.00
18.5300,5.0243,0.5003,0.5007,41.87,10.00
18.5350,5.0243,0.5003,0.5007,41.87,10.00
18.5400,5.0243,0.5003,0.5007,41.87,10.00
18.5450,5.0243,0.5003,0.5007,41.87,10.00
18.5500,5.0242,0.5003,0.5007,41.87,10.00
18.5550,5.0242,0.5003,0.5007,41.87,10.00
18.5600,5.0242,0.5003,0.5007,41.87,10.00
18.5650,5.0242,0.5003,0.5007,41.87,10.00
18.5700,5.0241,0.5003,0.5007,41.87,10.00
18.5750,5.0241,0.5003,0.5007,41.87,10.00
18.5800,5.0241,0.5003,0.5007,41.87,10.00
18.5850,5.0241,0.5003,0.5007,41.87,10.00
18.5900,5.0241,0.5003,0.5007,41.87,10.00
18.5950,5.0240,0.5003,0.5007,41.87,10.00
18.6000,5.0240,0.5003,0.5007,41.87,10.00
18.6050,5.0240,0.5003,0.5007,41.87,10.00
18.6100,5.0240,0.5003,0.5007,41.87,10.00
18.6150,5.0239,0.5003,0.5007,41.87,10.00
18.6200,5.0239,0.5003,0.5007,41.87,10.00
18.6250,5.0239,0.5003,0.5007,41.87,10.00
18.6300,5.0239,0.5003,0.5007,41.87,10.00
18.6350,5.0239,0.5003,0.5007,41.87,10.00
18.6400,5.0238,0.5003,0.5007,41.87,10.00
18.6450,5.0238,0.5003,0.5007,41.87,10.00
18.6500,5.0238,0.5003,0.5007,41.87,10.00
18.6550,5.0238,0.5003,0.5007,41.87,10.00
18.6600,5.0237,0.5003,0.5007,41.87,10.00
18.6650,5.0237,0.5003,0.5007,41.87,10.00
18.6700,5.0237,0.5003,0.5007,41.87,10.00
18.6750,5.0237,0.5003,0.5007,41.87,10.00
18.6800,5.0237,0.5003,0.5007,41.87,10.00
18.6850,5.0236,0.5003,0.5007,41.87,10.00
18.6900,5.0236,0.5003,0.5007,41.87,10.00
18.6950,5.0236,0.5003,0.5007,41.87,10.00
18.7000,5.0236,0.5003,0.5007,41.86,10.00
18.7050,5.0235,0.5003,0.5007,41.86,10.00
18.7100,5.0235,0.5003,0.5007,41.86,10.00
18.7150,5.0235,0.5003,0.5007,41.86,10.00
18.7200,5.0235,0.5003,0.5007,41.86,10.00
18.7250,5.0235,0.5003,0.5007,41.86,10.00
18.7300,5.0234,0.5003,0.5007,41.86,10.00
18.7350,5.0234,0.5003,0.5007,41.86,10.00
18.7400,5.0234,0.5003,0.5007,41.86,10.00
18.7450,5.0234,0.5003,0.5007,41.86,10.00
18.7500,5.0233,0.5003,0.5007,41.86,10.00
18.7550,5.0233,0.5003,0.5007,41.86,10.00
18.7600,5.0233,0.5003,0.5007,41.86,10.00
18.7650,5.0233,0.5003,0.5007,41.86,10.00
18.7700,5.0233,0.5003,0.5007,41.86,10.00
18.7750,5.0232,0.5003,0.5007,41.86,10.00
18.7800,5.0232,0.5003,0.5007,41.86,10.00
18.7850,5.0232,0.5003,0.5007,41.86,10.00
18.7900,5.0232,0.5003,0.5007,41.86,10.00
18.7950,5.0232,0.5003,0.5007,41.86,10.00
18.8000,5.0231,0.5003,0.5007,41.86,10.00
18.8050,5.0231,0.5003,0.5007,41.86,10.00
18.8100,5.0231,0.5003,0.5007,41.86,10.00
18.8150,5.0231,0.5003,0.5007,41.86,10.00
18.8200,5.0231,0.5003,0.5007,41.86,10.00
18.8250,5.0230,0.5003,0.5007,41.86,10.00
18.8300,5.0230,0.5003,0.5007,41.86,10.00
18.8350,5.0230,0.5003,0.5007,41.86,10.00
18.8400,5.0230,0.5003,0.5007,41.86,10.00
18.8450,5.0229,0.5003,0.5007,41.86,10.00
18.8500,5.0229,0.5003,0.5007,41.86,10.00
18.8550,5.0229,0.5003,0.5007,41.86,10.00
18.8600,5.0229,0.5003,0.5007,41.86,10.00
18.8650,5.0229,0.5003,0.5007,41.86,10.00
18.8700,5.0228,0.5003,0.5007,41.86,10.00
18.8750,5.0228,0.5003,0.5007,41.86,10.00
18.8800,5.0228,0.5003,0.5007,41.86,10.00
18.8850,5.0228,0.5003,0.5007,41.86,10.00
18.8900,5.0228,0.5003,0.5007,41.86,10.00
18.8950,5.0227,0.5004,0.5007,41.86,10.00
18.9000,5.0227,0.5003,0.5006,41.85,10.00
18.9050,5.0227,0.5003,0.5006,41.85,10.00
18.9100,5.0227,0.5003,0.5006,41.85,10.00
18.9150,5.0227,0.5003,0.5006,41.85,10.00
18.9200,5.0226,0.5003,0.5006,41.85,10.00
18.9250,5.0226,0.5003,0.5006,41.85,10.00
18.9300,5.0226,0.5003,0.5006,41.85,10.00
18.9350,5.0226,0.5003,0.5006,41.85,10.00
18.9400,5.0225,0.5002,0.5006,41.85,10.00
18.9450,5.0225,0.5002,0.5006,41.85,10.00
18.9500,5.0225,0.5002,0.5006,41.85,10.00
18.9550,5.0225,0.5002,0.5006,41.85,10.00
18.9600,5.0225,0.5002,0.5006,41.85,10.00
18.9650,5.0224,0.5002,0.5006,41.85,10.00
18.9700,5.0224,0.5002,0.5006,41.85,10.00
18.9750,5.0224,0.5002,0.5006,41.85,10.00
18.9800,5.0224,0.5002,0.5006,41.85,10.00
18.9850,5.0224,0.5002,0.5006,41.85,10.00
18.9900,5.0223,0.5002,0.5006,41.85,10.00
18.9950,5.0223,0.5002,0.5006,41.85,10.00
19.0000,5.0223,0.5002,0.5006,41.85,10.00
19.0050,5.0223,0.5002,0.5006,41.85,10.00
19.0100,5.0222,0.5002,0.5006,41.85,10.00
19.0150,5.0222,0.5002,0.5006,41.85,10.00
19.0200,5.0222,0.5002,0.5006,41.85,10.00
19.0250,5.0222,0.5002,0.5006,41.85,10.00
19.0300,5.0222,0.5002,0.5006,41.85,10.00
19.0350,5.0221,0.5002,0.5006,41.85,10.00
19.0400,5.0221,0.5002,0.5006,41.85,10.00
19.0450,5.0221,0.5002,0.5006,41.85,10.00
19.0500,5.0221,0.5002,0.5006,41.85,10.00
19.0550,5.0221,0.5002,0.5006,41.85,10.00
19.0600,5.0220,0.5002,0.5006,41.85,10.00
19.0650,5.0220,0.5002,0.5006,41.85,10.00
19.0700,5.0220,0.5002,0.5006,41.85,10.00
19.0750,5.0220,0.5002,0.5006,41.85,10.00
19.0800,5.0220,0.5002,0.5006,41.85,10.00
19.0850,5.0219,0.5003,0.5006,41.85,10.00
19.0900,5.0219,0.5003,0.5006,41.85,10.00
19.0950,5.0219,0.5003,0.5006,41.85,10.00
19.1000,5.0219,0.5003,0.5006,41.85,10.00
19.1050,5.0218,0.5003,0.5006,41.85,10.00
19.1100,5.0218,0.5003,0.5006,41.85,10.00
19.1150,5.0218,0.5002,0.5006,41.85,10.00
19.1200,5.0218,0.5002,0.5006,41.85,10.00
19.1250,5.0218,0.5002,0.5006,41.85,10.00
19.1300,5.0217,0.5002,0.5006,41.85,10.00
19.1350,5.0217,0.5002,0.5006,41.85,10.00
19.1400,5.0217,0.5002,0.5006,41.85,10.00
19.1450,5.0217,0.5002,0.5006,41.85,10.00
19.1500,5.0217,0.5002,0.5006,41.85,10.00
19.1550,5.0216,0.5002,0.5006,41.85,10.00
19.1600,5.0216,0.5002,0.5006,41.85,10.00
19.1650,5.0216,0.5002,0.5006,41.85,10.00
19.1700,5.0216,0.5002,0.5006,41.85,10.00
19.1750,5.0216,0.5002,0.5006,41.85,10.00
19.1800,5.0215,0.5002,0.5006,41.85,10.00
19.1850,5.0215,0.5003,0.5006,41.85,10.00
19.1900,5.0215,0.5003,0.5006,41.85,10.00
19.1950,5.0215,0.5003,0.5006,41.85,10.00
19.2000,5.0215,0.5003,0.5006,41.84,10.00
19.2050,5.0214,0.5003,0.5006,41.84,10.00
19.2100,5.0214,0.5002,0.5006,41.84,10.00
19.2150,5.0214,0.5002,0.5006,41.84,10.00
19.2200,5.0214,0.5002,0.5006,41.84,10.00
19.2250,5.0214,0.5002,0.5006,41.84,10.00
19.2300,5.0213,0.5002,0.5006,41.84,10.00
19.2350,5.0213,0.5002,0.5006,41.84,10.00
19.2400,5.0213,0.5002,0.5006,41.84,10.00
19.2450,5.0213,0.5002,0.5006,41.84,10.00
19.2500,5.0213,0.5002,0.5006,41.84,10.00
19.2550,5.0212,0.5002,0.5006,41.84,10.00
19.2600,5.0212,0.5002,0.5006,41.84,10.00
19.2650,5.0212,0.5002,0.5006,41.84,10.00
19.2700,5.0212,0.5002,0.5006,41.84,10.00
19.2750,5.0212,0.5002,0.5006,41.84,10.00
19.2800,5.0211,0.5003,0.5006,41.84,10.00
19.2850,5.0211,0.5003,0.5006,41.84,10.00
19.2900,5.0211,0.5003,0.5006,41.84,10.00
19.2950,5.0211,0.5003,0.5006,41.84,10.00
19.3000,5.0211,0.5003,0.5006,41.84,10.00
19.3050,5.0210,0.5003,0.5006,41.84,10.00
19.3100,5.0210,0.5003,0.5006,41.84,10.00
19.3150,5.0210,0.5002,0.5006,41.84,10.00
19.3200,5.0210,0.5002,0.5006,41.84,10.00
19.3250,5.0210,0.5002,0.5006,41.84,10.00
19.3300,5.0209,0.5002,0.5006,41.84,10.00
19.3350,5.0209,0.5002,0.5006,41.84,10.00
19.3400,5.0209,0.5002,0.5006,41.84,10.00
19.3450,5.0209,0.5002,0.5006,41.84,10.00
19.3500,5.0209,0.5002,0.5006,41.84,10.00
19.3550,5.0208,0.5002,0.5006,41.84,10.00
19.3600,5.0208,0.5002,0.5006,41.84,10.00
19.3650,5.0208,0.5002,0.5006,41.84,10.00
19.3700,5.0208,0.5002,0.5006,41.84,10.00
19.3750,5.0208,0.5002,0.5006,41.84,10.00
19.3800,5.0207,0.5003,0.5006,41.84,10.00
19.3850,5.0207,0.5003,0.5006,41.84,10.00
19.3900,5.0207,0.5003,0.5006,41.84,10.00
19.3950,5.0207,0.5003,0.5006,41.84,10.00
19.4000,5.0207,0.5003,0.5006,41.84,10.00
19.4050,5.0206,0.5003,0.5006,41.84,10.00
19.4100,5.0206,0.5003,0.5006,41.84,10.00
19.4150,5.0206,0.5003,0.5006,41.84,10.00
19.4200,5.0206,0.5002,0.5006,41.84,10.00
19.4250,5.0206,0.5002,0.5006,41.84,10.00
19.4300,5.0206,0.5002,0.5006,41.84,10.00
19.4350,5.0205,0.5002,0.5006,41.84,10.00
19.4400,5.0205,0.5002,0.5006,41.84,10.00
